Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,106800,,,,106800,,419324,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,308510,,,,308510,,944988,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,149367,,,,149367,,9680998,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1422404,,,,1422404,,26808725,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,38555910,,,,38555910,,169232939,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,19580,,,,19580,,162516,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,7184,,,,7184,,38882,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,191,Croatia,HRV,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,356400,,,,356400,,1941581,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,192,Cuba,CUB,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,28832,,,,28832,,170308,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,38,,,,38,,536,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,11520,,,,11520,,138240,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,29147,,,,29147,,114313,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,212,Dominica,DMA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,44,,,,44,,763,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,214,Dominican Rep.,DOM,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,149907,,,,149907,,5983345,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,214,Dominican Rep.,DOM,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,7237131,,,,7237131,,23996680,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,218,Ecuador,ECU,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,90883,,,,90883,,4242375,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,251,France,FRA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,198018,,,,198018,,1457317,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,251,France,FRA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,126000,,,,126000,,488583,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,242787,,,,242787,,12290476,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,695238,,,,695238,,23022322,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,300,Greece,GRC,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,2050637,,,,2050637,,13034269,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,320,Guatemala,GTM,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,35674,,,,35674,,189095,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,332,Haiti,HTI,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,37500,,,,37500,,21000,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,340,Honduras,HND,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,55521,,,,55521,,116280,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,340,Honduras,HND,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,67707,,,,67707,,1495404,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,0,,,,0,,1,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,348,Hungary,HUN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,25200,,,,25200,,227967,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,348,Hungary,HUN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,129720,,,,129720,,221453,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,364,Iran,IRN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,26730,,,,26730,,110502,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,2180741,,,,2180741,,15242107,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,587011,,,,587011,,2015921,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,5339,,,,5339,,6708,,,6
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,351,,,,351,,8694,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,400,Jordan,JOR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1152,,,,1152,,6137,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,400,Jordan,JOR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,29750,,,,29750,,91555,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,404,Kenya,KEN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,19860,,,,19860,,108036,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,36,,,,36,,264,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,649780,,,,649780,,2297266,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,422,Lebanon,LBN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,7,,,,7,,132,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,440,Lithuania,LTU,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,17820,,,,17820,,41877,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,454,Malawi,MWI,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,2894321,,,,2894321,,14514739,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,6569,,,,6569,,3364,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,149490,,,,149490,,381551,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,470,Malta,MLT,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,10000,,,,10000,,20000,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,480,Mauritius,MUS,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,19800,,,,19800,,109692,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,484,Mexico,MEX,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,38991,,,,38991,,940944,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,490,"Other Asia, nes",,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,19800,,,,19800,,78804,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,490,"Other Asia, nes",,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,142020,,,,142020,,901840,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,504,Morocco,MAR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,19800,,,,19800,,106920,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,504,Morocco,MAR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,108000,,,,108000,,318600,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,508,Mozambique,MOZ,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1001961,,,,1001961,,4067142,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,528,Netherlands,NLD,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,565706,,,,565706,,7445098,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,528,Netherlands,NLD,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1976317,,,,1976317,,11635520,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,554,New Zealand,NZL,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,137,,,,137,,2872,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,558,Nicaragua,NIC,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,15967,,,,15967,,38760,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,558,Nicaragua,NIC,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,560753,,,,560753,,4837440,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,586,Pakistan,PAK,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,906501,,,,906501,,2457697,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,598,Papua New Guinea,PNG,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,12,,,,12,,24,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,600,Paraguay,PRY,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,36573,,,,36573,,89602,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,600,Paraguay,PRY,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,2,,,,2,,4,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,4711246,,,,4711246,,24109445,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1169500,,,,1169500,,7307126,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,616,Poland,POL,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,99433,,,,99433,,691920,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,616,Poland,POL,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,5626,,,,5626,,858357,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,620,Portugal,PRT,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1033,,,,1033,,4459,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1388,,,,1388,,16097,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1083138,,,,1083138,,1411384,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,688,Serbia,SRB,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,77,,,,77,,390,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,699,India,IND,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,4126981,,,,4126981,,18558951,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,699,India,IND,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1,,,,1,,3,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,174662,,,,174662,,1167413,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1446113,,,,1446113,,6325203,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1825368,,,,1825368,,5203521,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,2460764,,,,2460764,,4713260,,,6
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,710,South Africa,ZAF,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,481857,,,,481857,,2663706,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,716,Zimbabwe,ZWE,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,14501681,,,,14501681,,77270395,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,724,Spain,ESP,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,51877,,,,51877,,1148020,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,724,Spain,ESP,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,105000,,,,105000,,2240160,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,3696,,,,3696,,50202,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,12729,,,,12729,,754091,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,2674861,,,,2674861,,11483739,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,14816,,,,14816,,130000,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,776,Tonga,TON,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,84,,,,84,,302,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,19926,,,,19926,,138024,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,371097,,,,371097,,1847623,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,788,Tunisia,TUN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,353460,,,,353460,,711983,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,4843990,,,,4843990,,34755665,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,49050,,,,49050,,106137,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,800,Uganda,UGA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,19800,,,,19800,,113454,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,804,Ukraine,UKR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,16,,,,16,,131,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,807,North Macedonia,MKD,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1011997,,,,1011997,,6720218,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,818,Egypt,EGY,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1507998,,,,1507998,,2306987,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,9,,,,9,,259,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,7412,,,,7412,,29648,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,834,United Rep. of Tanzania,TZA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1971660,,,,1971660,,10278642,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,11618557,,,,11618557,,92975103,,,0
H5,2018,2018,2018,4,0,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,5423370,,,,5423370,,9587742,,,0
H5,2018,2018,2018,4,0,1,Import,360,Indonesia,IDN,894,Zambia,ZMB,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,215954,,,,215954,,320729,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,110923010,,,,110923010,,580359865,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,33265738,,,,33265738,,201976383,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,32,Argentina,ARG,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,829551,,,,829551,,3516332,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,12,,,,12,,68,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,50,Bangladesh,BGD,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,792018,,,,792018,,4838220,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,50,Bangladesh,BGD,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,10080,,,,10080,,17640,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,55930,,,,55930,,217077,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,3829749,,,,3829749,,40912724,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,21064798,,,,21064798,,130786933,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,10400,,,,10400,,144700,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,100,Bulgaria,BGR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,155540,,,,155540,,1562437,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,717501,,,,717501,,2311345,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,763134,,,,763134,,2888099,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,117600,,,,117600,,264480,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,39600,,,,39600,,295668,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,140,Central African Rep.,CAF,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,39056,,,,39056,,218100,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,61237,,,,61237,,5193238,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1377500,,,,1377500,,23629781,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,46007417,,,,46007417,,183796172,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,50,,,,50,,1060,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,120,,,,120,,1956,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,191,Croatia,HRV,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,198000,,,,198000,,1116887,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,192,Cuba,CUB,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,5195,,,,5195,,42417,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,39610,,,,39610,,186922,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,214,Dominican Rep.,DOM,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,133046,,,,133046,,5354532,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,214,Dominican Rep.,DOM,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,6184584,,,,6184584,,24114767,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,218,Ecuador,ECU,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,251242,,,,251242,,10490222,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,242,Fiji,FJI,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,49610,,,,49610,,344645,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,251,France,FRA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,138602,,,,138602,,839968,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,251,France,FRA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,161640,,,,161640,,511312,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,268,Georgia,GEO,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,100,,,,100,,2536,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,217362,,,,217362,,13003703,,,0
