Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2004,2004,2004,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,13235820,,,,13235820,,30252114,,,0
H1,2004,2004,2004,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,608,,,,608,,145,,,0
H1,2004,2004,2004,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,2569087,,,,2569087,,6881071,,,0
H1,2004,2004,2004,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,919620,,,,919620,,354383,,,0
H1,2004,2004,2004,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,3234667,,,,3234667,,24251655,,,0
H1,2004,2004,2004,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,2818358,,,,2818358,,2441511,,,0
H1,2005,2005,2005,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,16510700,,,,16510700,,42877313,,,0
H1,2005,2005,2005,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,1092474,,,,1092474,,2749021,,,0
H1,2005,2005,2005,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,1693120,,,,1693120,,3026492,,,0
H1,2005,2005,2005,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,2535777,,,,2535777,,18241833,,,0
H1,2005,2005,2005,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,3014648,,,,3014648,,2862243,,,0
H1,2006,2006,2006,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,14831563,,,,14831563,,36743197,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,16400,,,,16400,,85368,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,2044627,,,,2044627,,5459713,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,3022140,,,,3022140,,4166612,,,0
H1,2006,2006,2006,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,2166882,,,,2166882,,13077599,,,0
H1,2006,2006,2006,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,6571009,,,,6571009,,5203251,,,0
H1,2007,2007,2007,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,24033465,,,,24033465,,83844750,,,0
H1,2007,2007,2007,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,2041720,,,,2041720,,6973215,,,0
H1,2007,2007,2007,6,1,1,Import,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,69685,,,,69685,,82899,,,0
H1,2007,2007,2007,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,1395332,,,,1395332,,1771379,,,0
H1,2007,2007,2007,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,1624196,,,,1624196,,10399150,,,0
H1,2007,2007,2007,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,4066181,,,,4066181,,5370924,,,0
H1,2008,2008,2008,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,21814849,,,,21814849,,80839118,,,0
H1,2008,2008,2008,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,4808,,,,4808,,39016,,,0
H1,2008,2008,2008,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,2948675,,,,2948675,,16824716,,,0
H1,2008,2008,2008,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,1784232,,,,1784232,,1638237,,,0
H1,2008,2008,2008,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,3948180,,,,3948180,,26359600,,,0
H1,2008,2008,2008,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,6013398,,,,6013398,,8727761,,,0
H1,2009,2009,2009,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,22336337,,,,22336337,,121418269,,,0
H1,2009,2009,2009,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,107543,,,,107543,,519805,,,0
H1,2009,2009,2009,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,3879080,,,,3879080,,22355850,,,0
H1,2009,2009,2009,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,895262,,,,895262,,2073389,,,0
H1,2009,2009,2009,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,3261193,,,,3261193,,28193252,,,0
H1,2009,2009,2009,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,5376202,,,,5376202,,9737640,,,0
H0,1989,1989,1989,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,118003,,,,118003,,90889,,,0
H0,1989,1989,1989,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,145031,,,,145031,,424000,,,0
H0,1989,1989,1989,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,627187,,,,627187,,2569215,,,0
H0,1989,1989,1989,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,1891312,,,,1891312,,1730000,,,0
H0,1990,1990,1990,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,2320187,,,,2320187,,1354924,,,0
H0,1990,1990,1990,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,106691,,,,106691,,329639,,,0
H0,1990,1990,1990,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,975875,,,,975875,,3451094,,,0
H0,1990,1990,1990,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,959937,,,,959937,,1267795,,,0
H0,1991,1991,1991,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,2518812,,,,2518812,,3437779,,,0
H0,1991,1991,1991,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,12562,,,,12562,,108141,,,0
H0,1991,1991,1991,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,83316,,,,83316,,227725,,,0
H0,1991,1991,1991,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,2678375,,,,2678375,,5187968,,,0
H0,1991,1991,1991,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,1217000,,,,1217000,,1483090,,,0
H0,1992,1992,1992,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,5823199,,,,5823199,,13580352,,,0
H0,1992,1992,1992,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,191398,,,,191398,,595906,,,0
H0,1992,1992,1992,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,3197937,,,,3197937,,12935421,,,0
H0,1992,1992,1992,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,3044500,,,,3044500,,2848110,,,0
H0,1993,1993,1993,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,7689625,,,,7689625,,19615130,,,0
H0,1993,1993,1993,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,349250,,,,349250,,218279,,,0
H0,1993,1993,1993,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,200011,,,,200011,,526604,,,0
H0,1993,1993,1993,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,853625,,,,853625,,746262,,,0
H0,1993,1993,1993,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,3363062,,,,3363062,,11911968,,,0
H0,1993,1993,1993,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,3318312,,,,3318312,,3235613,,,0
H0,1994,1994,1994,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,3942437,,,,3942437,,8217044,,,0
H0,1994,1994,1994,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,10187,,,,10187,,81623,,,0
H0,1994,1994,1994,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,164160,,,,164160,,509915,,,0
H0,1994,1994,1994,6,1,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,99996,,,,99996,,89996,,,0
H0,1994,1994,1994,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,4137460,,,,4137460,,13430257,,,0
H0,1994,1994,1994,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,1554062,,,,1554062,,2713378,,,0
H0,1995,1995,1995,6,1,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,8069921,,,,8069921,,16304384,,,0
H0,1995,1995,1995,6,1,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,17199,,,,17199,,105731,,,0
H0,1995,1995,1995,6,1,2,Export,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,191906,,,,191906,,554777,,,0
H0,1995,1995,1995,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,3861375,,,,3861375,,15140735,,,0
H0,1995,1995,1995,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,240120,"Tobacco, unmanufactured, stemmed or stripped",8,Weight in kilograms,2063812,,,,2063812,,3128385,,,0
